img,iou
0,u227-6_t.png,0.8147802096915522
1,g090-5_t.png,0.7653814422452123
2,b154-6_t.png,0.7973042896626577
3,u221-9_t.png,0.8486761083743842
4,u276-6_t.png,0.883577763710195
5,u280-5_t.png,0.6400713059993669
6,u211-8_t.png,0.841891409993779
7,g003-8_t.png,0.7669196325081441
8,g053-6_t.png,0.7706505263809121
9,b163-7_t.png,0.8138951427948435
10,u238-1_t.png,0.7412173359022505
11,g075-3_t.png,0.844762925261184
12,b191-3_t.png,0.7791156886343431
13,u237-1_t.png,0.8209574243737845
14,u266-3_t.png,0.8135010430530525
15,u226-3_t.png,0.8246883662257042
16,g012-8_t.png,0.7929658207817727
17,g023-6_t.png,0.7430530985493835
18,u293-1_t.png,0.8082866084235233
19,g073-8_t.png,0.8297019069273219
20,u241-6_t.png,0.7935694139039856
21,u256-7_t.png,0.7669626998223801
22,b122-4_t.png,0.8669598177733455
23,u220-5_t.png,0.4967124994678854
24,g057-4_t.png,0.8262446362395163
25,b101-9_t.png,0.801390357563405
26,b120-9_t.png,0.6792136160084222
27,u224-6_t.png,0.760582381862137
28,b198-6_t.png,0.8389418559490848
29,b132-7_t.png,0.8438877511287605
30,b136-8_t.png,0.791688352931836
31,b148-6_t.png,0.8616888944873955
32,g001-2_t.png,0.8283983378914308
33,g084-6_t.png,0.8678441954652751
34,b139-2_t.png,0.7567339395114828
35,u228-3_t.png,0.8472649621632127
36,g077-1_t.png,0.8486289187298215
37,u245-7_t.png,0.9003304100536711
38,u267-3_t.png,0.8766065569726422
39,g014-7_t.png,0.7666308328626351
40,g074-3_t.png,0.8675373471341606
41,u212-2_t.png,0.8184566774711954
42,g068-6_t.png,0.8006166495375129
43,b143-6_t.png,0.854858113367773
44,b189-7_t.png,0.8344937131659813
45,u286-6_t.png,0.7685595127261478
46,u295-1_t.png,0.6813234250193455
47,b195-3_t.png,0.8004012715053909
48,u217-6_t.png,0.8422272107174049
49,b146-6_t.png,0.7683279248505551
