img,iou
0,u227-6_t.png,0.7838984728170943
1,g090-5_t.png,0.8196147356087157
2,b154-6_t.png,0.8843775117797961
3,u221-9_t.png,0.7639596271528968
4,u276-6_t.png,0.734455324791355
5,u280-5_t.png,0.7591037245882178
6,u211-8_t.png,0.8103623522053011
7,g003-8_t.png,0.7029458970434185
8,g053-6_t.png,0.7248795441579776
9,b163-7_t.png,0.7362528586544698
10,u238-1_t.png,0.7144586689364761
11,g075-3_t.png,0.8324029598857587
12,b191-3_t.png,0.7584252438728528
13,u237-1_t.png,0.7582659311651833
14,u266-3_t.png,0.7640147810274355
15,u226-3_t.png,0.7081260265432617
16,g012-8_t.png,0.7503589192363294
17,g023-6_t.png,0.7325739780527804
18,u293-1_t.png,0.7601262988559514
19,g073-8_t.png,0.902465556751981
20,u241-6_t.png,0.7041634066702135
21,u256-7_t.png,0.7590789372661207
22,b122-4_t.png,0.8766148508159812
23,u220-5_t.png,0.7176227640423835
24,g057-4_t.png,0.6428253526638186
25,b101-9_t.png,0.7074668245734198
26,b120-9_t.png,0.5407188847610288
27,u224-6_t.png,0.703631184724127
28,b198-6_t.png,0.8357451024915881
29,b132-7_t.png,0.7983537002341325
30,b136-8_t.png,0.7331563346729465
31,b148-6_t.png,0.7078372915147544
32,g001-2_t.png,0.7540884959187834
33,g084-6_t.png,0.8119576050204103
34,b139-2_t.png,0.7485292495845391
35,u228-3_t.png,0.8178406885999778
36,g077-1_t.png,0.8721052090825028
37,u245-7_t.png,0.7992705088981377
38,u267-3_t.png,0.7817103537417552
39,g014-7_t.png,0.7560844007326161
40,g074-3_t.png,0.7614993205380728
41,u212-2_t.png,0.8060443634566082
42,g068-6_t.png,0.5827493749591272
43,b143-6_t.png,0.7376828103646549
44,b189-7_t.png,0.8305799573256453
45,u286-6_t.png,0.7288555909346319
46,u295-1_t.png,0.751337266695746
47,b195-3_t.png,0.7881590668482572
48,u217-6_t.png,0.6870098927450633
49,b146-6_t.png,0.8028863450945816
