img,iou
0,u227-6_t.png,0.7593776758220037
1,g090-5_t.png,0.8673292162019298
2,b154-6_t.png,0.8529989598983012
3,u221-9_t.png,0.735168891324352
4,u276-6_t.png,0.7305275577279623
5,u280-5_t.png,0.5489200413485428
6,u211-8_t.png,0.7123669203116868
7,g003-8_t.png,0.6795298273472014
8,g053-6_t.png,0.9201301592738482
9,b163-7_t.png,0.7189685451261507
10,u238-1_t.png,0.7567060978631077
11,g075-3_t.png,0.7616546715943721
12,b191-3_t.png,0.7685795214849636
13,u237-1_t.png,0.9360278268448124
14,u266-3_t.png,0.7641201192344558
15,u226-3_t.png,0.7933550342350432
16,g012-8_t.png,0.6873448221562143
17,g023-6_t.png,0.6722501073507283
18,u293-1_t.png,0.7262761700849649
19,g073-8_t.png,0.849383840782326
20,u241-6_t.png,0.6211903361826631
21,u256-7_t.png,0.7985800304036552
22,b122-4_t.png,0.8600773253774637
23,u220-5_t.png,0.6231449101796407
24,g057-4_t.png,0.5978698412279428
25,b101-9_t.png,0.724704790490107
26,b120-9_t.png,0.5072971309979455
27,u224-6_t.png,0.5840569404989999
28,b198-6_t.png,0.8516626222060272
29,b132-7_t.png,0.7983537348579672
30,b136-8_t.png,0.6137385815466555
31,b148-6_t.png,0.6534128573254377
32,g001-2_t.png,0.7663678787598762
33,g084-6_t.png,0.8450776725032643
34,b139-2_t.png,0.9050417876567959
35,u228-3_t.png,0.7585285072599628
36,g077-1_t.png,0.8326456480230988
37,u245-7_t.png,0.7737598817436814
38,u267-3_t.png,0.8343255042031966
39,g014-7_t.png,0.7923104877602267
40,g074-3_t.png,0.7335730200526636
41,u212-2_t.png,0.6876506509776034
42,g068-6_t.png,0.5895685270031387
43,b143-6_t.png,0.7601620123641015
44,b189-7_t.png,0.8384324293829443
45,u286-6_t.png,0.7726019590382903
46,u295-1_t.png,0.6371572009006089
47,b195-3_t.png,0.88436129892342
48,u217-6_t.png,0.6408989674023081
49,b146-6_t.png,0.7941744052283223
