img,iou
0,u227-6_t.png,0.7848883376566411
1,g090-5_t.png,0.8441432358761809
2,b154-6_t.png,0.8877703591927293
3,u221-9_t.png,0.7496213803637782
4,u276-6_t.png,0.731952915461222
5,u280-5_t.png,0.5907735175228602
6,u211-8_t.png,0.7746196023701192
7,g003-8_t.png,0.691401722231351
8,g053-6_t.png,0.8229947957843791
9,b163-7_t.png,0.7279894961002312
10,u238-1_t.png,0.7360080674205863
11,g075-3_t.png,0.8008187793979088
12,b191-3_t.png,0.7634391417619856
13,u237-1_t.png,0.8485221674876847
14,u266-3_t.png,0.7668853844613982
15,u226-3_t.png,0.7701550667147493
16,g012-8_t.png,0.7181498387025805
17,g023-6_t.png,0.703572142218325
18,u293-1_t.png,0.7214499626930507
19,g073-8_t.png,0.8916393891576793
20,u241-6_t.png,0.6718276851266592
21,u256-7_t.png,0.8404479543241332
22,b122-4_t.png,0.889899633416537
23,u220-5_t.png,0.6768536850800477
24,g057-4_t.png,0.619994646196082
25,b101-9_t.png,0.7484586342918178
26,b120-9_t.png,0.5239254630662799
27,u224-6_t.png,0.6433010929826118
28,b198-6_t.png,0.8656677532324322
29,b132-7_t.png,0.8218052647767977
30,b136-8_t.png,0.6275983322067882
31,b148-6_t.png,0.6798081696333593
32,g001-2_t.png,0.758523894417293
33,g084-6_t.png,0.851549845669096
34,b139-2_t.png,0.8425070962328547
35,u228-3_t.png,0.8082127111226375
36,g077-1_t.png,0.8523450872988703
37,u245-7_t.png,0.7952221142806677
38,u267-3_t.png,0.8085729104919976
39,g014-7_t.png,0.7781279509987112
40,g074-3_t.png,0.7611674307014965
41,u212-2_t.png,0.7479358912093249
42,g068-6_t.png,0.5867519006154374
43,b143-6_t.png,0.7549466632147895
44,b189-7_t.png,0.8371093758890106
45,u286-6_t.png,0.7511435878699306
46,u295-1_t.png,0.6943717107821533
47,b195-3_t.png,0.8569559353961748
48,u217-6_t.png,0.660586111548876
49,b146-6_t.png,0.7484281458027681
