img,iou
0,u227-6_t.png,0.8231023179858312
1,g090-5_t.png,0.9636224585503816
2,b154-6_t.png,0.9667860177357184
3,u221-9_t.png,0.8356876952735491
4,u276-6_t.png,0.7179309285349693
5,u280-5_t.png,0.643825217138902
6,u211-8_t.png,0.9009904320705845
7,g003-8_t.png,0.8753507548522246
8,g053-6_t.png,0.7966671779782739
9,b163-7_t.png,0.8294349387904176
10,u238-1_t.png,0.9162971837588898
11,g075-3_t.png,0.9383522685534024
12,b191-3_t.png,0.7595419142036163
13,u237-1_t.png,0.9744422545094317
14,u266-3_t.png,0.7959915707374311
15,u226-3_t.png,0.8542372881355932
16,g012-8_t.png,0.9621401029059372
17,g023-6_t.png,0.7537480493802953
18,u293-1_t.png,0.8859568924472694
19,g073-8_t.png,0.833681553164633
20,u241-6_t.png,0.9409228103437122
21,u256-7_t.png,0.8618190859090276
22,b122-4_t.png,0.9666648416026982
23,u220-5_t.png,0.6483714735908882
24,g057-4_t.png,0.8052982243288539
25,b101-9_t.png,0.9612267797032789
26,b120-9_t.png,0.8771939808014454
27,u224-6_t.png,0.816036091663264
28,b198-6_t.png,0.8466904857532802
29,b132-7_t.png,0.7711447486364359
30,b136-8_t.png,0.9711858004936565
31,b148-6_t.png,0.7472565378296686
32,g001-2_t.png,0.977342287296658
33,g084-6_t.png,0.8349938362670007
34,b139-2_t.png,0.9118433157938756
35,u228-3_t.png,0.8989153053440283
36,g077-1_t.png,0.9684681801865976
37,u245-7_t.png,0.7601718490122934
38,u267-3_t.png,0.8431371376280675
39,g014-7_t.png,0.845633636338052
40,g074-3_t.png,0.9154377434361619
41,u212-2_t.png,0.7865727480119775
42,g068-6_t.png,0.9460614493412085
43,b143-6_t.png,0.8989876595020251
44,b189-7_t.png,0.9153214777535444
45,u286-6_t.png,0.9288433467624219
46,u295-1_t.png,0.7932036160568953
47,b195-3_t.png,0.8253132465506313
48,u217-6_t.png,0.7173486969831009
49,b146-6_t.png,0.7865317897088587
