img,iou
0,u227-6_t.png,0.7392669995842807
1,g090-5_t.png,0.8687899478212904
2,b154-6_t.png,0.8139279383775925
3,u221-9_t.png,0.7255497274752072
4,u276-6_t.png,0.7107270702475352
5,u280-5_t.png,0.5262444146947859
6,u211-8_t.png,0.6821904984788205
7,g003-8_t.png,0.6731015157199203
8,g053-6_t.png,0.9316063770714443
9,b163-7_t.png,0.710001315296903
10,u238-1_t.png,0.7673965624791966
11,g075-3_t.png,0.7575633247689638
12,b191-3_t.png,0.7714159294107181
13,u237-1_t.png,0.9779320643179876
14,u266-3_t.png,0.7548253404381291
15,u226-3_t.png,0.8053165844704425
16,g012-8_t.png,0.6676086130253004
17,g023-6_t.png,0.6460611632633311
18,u293-1_t.png,0.7197674418604652
19,g073-8_t.png,0.8082429921194487
20,u241-6_t.png,0.5916023691754497
21,u256-7_t.png,0.8071890973880317
22,b122-4_t.png,0.8522346045578992
23,u220-5_t.png,0.5931398477041631
24,g057-4_t.png,0.5856120028522782
25,b101-9_t.png,0.7083475588938204
26,b120-9_t.png,0.4985479479072538
27,u224-6_t.png,0.5624411815302416
28,b198-6_t.png,0.8499764961266381
29,b132-7_t.png,0.7685768683524369
30,b136-8_t.png,0.6033302722701163
31,b148-6_t.png,0.63911719457089
32,g001-2_t.png,0.7591032681593736
33,g084-6_t.png,0.8396127949573297
34,b139-2_t.png,0.9178863805507318
35,u228-3_t.png,0.7214891982202527
36,g077-1_t.png,0.8025081465389553
37,u245-7_t.png,0.7640052005345176
38,u267-3_t.png,0.8256123130263666
39,g014-7_t.png,0.7972074238418514
40,g074-3_t.png,0.7286531850487842
41,u212-2_t.png,0.6720461607463947
42,g068-6_t.png,0.5779499011206328
43,b143-6_t.png,0.7542981096788232
44,b189-7_t.png,0.829337965481534
45,u286-6_t.png,0.7837048453093929
46,u295-1_t.png,0.6097721796680984
47,b195-3_t.png,0.8902270668076633
48,u217-6_t.png,0.6389291837003824
49,b146-6_t.png,0.8046666516014651
