img,iou
0,u227-6_t.png,0.9123952187678703
1,g090-5_t.png,0.9002211925604123
2,b154-6_t.png,0.9253112242708226
3,u221-9_t.png,0.9367088607594937
4,u276-6_t.png,0.9022073097047064
5,u280-5_t.png,0.766867587011472
6,u211-8_t.png,0.8915229558174456
7,g003-8_t.png,0.8730813937524597
8,g053-6_t.png,0.8951336484744306
9,b163-7_t.png,0.913032168559785
10,u238-1_t.png,0.8472911988088199
11,g075-3_t.png,0.9450377213997218
12,b191-3_t.png,0.8776513215399365
13,u237-1_t.png,0.9203211215819639
14,u266-3_t.png,0.9079351799183244
15,u226-3_t.png,0.8498725696552447
16,g012-8_t.png,0.9009710640069554
17,g023-6_t.png,0.7896320902346878
18,u293-1_t.png,0.9186194753745578
19,g073-8_t.png,0.9127939322267978
20,u241-6_t.png,0.9185145426851382
21,u256-7_t.png,0.8887203906463256
22,b122-4_t.png,0.9366044319117276
23,u220-5_t.png,0.5851081125020322
24,g057-4_t.png,0.8619241075287406
25,b101-9_t.png,0.911669124565419
26,b120-9_t.png,0.826010477756707
27,u224-6_t.png,0.8790030158301747
28,b198-6_t.png,0.8504541466170384
29,b132-7_t.png,0.758303173786907
30,b136-8_t.png,0.8997141243735441
31,b148-6_t.png,0.962480885458385
32,g001-2_t.png,0.9253332852272113
33,g084-6_t.png,0.8362057938842791
34,b139-2_t.png,0.8733058696884284
35,u228-3_t.png,0.930407093518836
36,g077-1_t.png,0.9237859712230215
37,u245-7_t.png,0.8930110123554664
38,u267-3_t.png,0.9140186352663879
39,g014-7_t.png,0.8480058038509019
40,g074-3_t.png,0.9302670786767154
41,u212-2_t.png,0.885581074965203
42,g068-6_t.png,0.9249661689831256
43,b143-6_t.png,0.9424911360168607
44,b189-7_t.png,0.8956665324985815
45,u286-6_t.png,0.8666464279667696
46,u295-1_t.png,0.6970326660996788
47,b195-3_t.png,0.89815641436577
48,u217-6_t.png,0.8508834808788216
49,b146-6_t.png,0.784774057802188
